,ensembl_gene_id,external_gene_id,con1_ExpCounts,con2_ExpCounts,mic1_ExpCounts,mic2_ExpCounts,mic3_ExpCounts
10434,ENSRNOG00000037087,LOC108351584,-0.40063611,-0.1912440573,-0.0493025292,0.4993671215,0.9579773941
10435,ENSRNOG00000037113,Slfn2,3.077405545,3.3953611865,5.3297936166,4.4804912841,5.1664890283
10436,ENSRNOG00000037124,Fam227b,-0.1060851049,0.4383900585,2.2160291144,2.2765033147,1.866717024
10437,ENSRNOG00000037137,Svip,2.1526798904,2.3975001945,2.4294967296,2.9938356328,2.733368516
10438,ENSRNOG00000037148,Adap2,3.0983673003,3.4195785316,2.8339850772,2.9774874587,2.8677725521
10439,ENSRNOG00000037156,Mrgprx1,-0.40063611,-1.0695048655,0.4877356481,0.1944915939,1.7670304977
10440,ENSRNOG00000037160,Bloc1s6,4.1210937771,4.0118260274,5.5615578804,5.6914724762,5.7013443108
10441,ENSRNOG00000037162,Slbp,3.8305275866,3.5823477052,4.8565025041,5.0170279137,5.0024427987
10442,ENSRNOG00000037165,Nipal3,1.7207490159,0.599163856,2.4127251879,2.6462774271,1.9295426416
10443,ENSRNOG00000037167,Rtp3,6.5854641831,5.7283475196,4.7544711906,4.9853287433,4.82411624
10444,ENSRNOG00000037188,Mug1,14.4675548126,14.4847716787,9.6286956925,10.4060603644,10.2261949788
10445,ENSRNOG00000037198,Usp18,3.2749728525,2.9972190644,4.7309861069,2.2969376679,2.2580080019
10446,ENSRNOG00000037204,Lyrm9,2.310710896,1.9377852882,2.7563474211,2.446965641,2.8861035191
10447,ENSRNOG00000037206,Ccdc77,3.0242373316,2.675166352,2.4304968488,3.6995860679,3.4530867239
10448,ENSRNOG00000037207,Ubr1,4.3688978622,4.4197644917,4.7173923916,4.9091553698,4.331253271
10449,ENSRNOG00000037211,Kif14,-0.5740393878,-0.8459196959,0.6681467,1.7218104106,-0.0459928204
10450,ENSRNOG00000037221,Tipinl1,0.9494548223,1.1370801522,2.9722655635,2.9614507408,3.0518617012
10451,ENSRNOG00000037225,Tyms,2.6032538074,2.6930959527,4.478373498,4.7333297319,4.37095547
10452,ENSRNOG00000037227,Yes1,3.5319638903,3.3192468456,4.5851789195,4.6807809974,4.4155323449
10453,ENSRNOG00000037229,Gmppb,3.6937458801,3.9829661806,4.9747125077,5.1937138439,4.7209781108
10454,ENSRNOG00000037230,Ppidl1,0.8472151426,0.9038668395,2.9730665751,1.9991743912,2.8692155803
10455,ENSRNOG00000037238,Mrm3,1.5371941497,2.2599211328,3.8243701896,3.7095186696,3.7427212003
10456,ENSRNOG00000037247,Rras,3.3003217668,3.7286004708,5.5033195443,5.4639546068,5.6128310266
10457,ENSRNOG00000037251,Zfp9,0.3474039476,0.2574261589,1.7046677044,1.8350239003,1.2316793053
10458,ENSRNOG00000037275,Tlcd2,1.2560492395,-0.843849969,0.849075448,-0.0250928604,0.3582994478
10459,ENSRNOG00000037295,Poc1a,-0.1060851049,0.1576526436,0.9727709735,1.1514761887,1.0170296647
10460,ENSRNOG00000037302,Rad51,1.0909736433,1.2101230134,3.2568076775,3.6995860679,3.2216388671
10461,ENSRNOG00000037327,F8a1,3.5319638903,3.8692887676,4.250160733,3.8418395603,4.4155323449
10462,ENSRNOG00000037331,Cd33,-1.2710402838,-0.4817608179,2.1138968046,1.0299092288,2.2580080019
10463,ENSRNOG00000037339,Siglec10,-2.042283144,-0.4817608179,0.8782004631,0.9650552509,1.9599584117
10464,ENSRNOG00000037352,RGD1562747,2.9299406811,3.1082872985,3.7191715671,3.6995860679,3.9078426442
10465,ENSRNOG00000037356,Dph6,0.1384049596,0.0504629582,1.5029844627,1.1514761887,1.3740057422
10466,ENSRNOG00000037371,Xaf1,1.5792215715,0.4383900585,2.5570807352,2.0995756823,0.5416177036
10467,ENSRNOG00000037376,Mterf4,3.9714043682,3.953517213,4.6077907381,4.5037379505,4.8564886438
10468,ENSRNOG00000037402,Cops9,4.3807695125,4.4727268629,5.2221551782,5.0910786781,5.6642346108
10469,ENSRNOG00000037406,RGD1564171,0.1384049596,0.0504629582,0.5504131014,0.6718443479,0.6198986724
10470,ENSRNOG00000037409,Scimp,0.3474039476,0.0504629582,2.7956884384,1.9733552817,2.5851446645
10471,ENSRNOG00000037426,Gtpbp6,1.990838839,2.364315764,2.2803095835,2.2703429815,2.0616309717
10472,ENSRNOG00000037428,Zfp605,0.6131937373,0.8110261828,1.4046286049,1.0299092288,0.5416177036
10473,ENSRNOG00000037430,Chfr,4.6407013734,4.5776962542,4.740056374,4.9048824927,4.7647082058
10474,ENSRNOG00000037432,Exo5,1.8434298099,2.0533424129,4.0580222564,3.6591573667,4.0907677857
10475,ENSRNOG00000037437,Golga3,4.0629644845,4.450868654,5.4583659583,5.952668552,5.2741366456
10476,ENSRNOG00000037443,Pgam5,3.5741417426,4.0022221423,5.5558406169,5.598321146,5.3542948537
10477,ENSRNOG00000037446,Pxmp2,6.9969304825,7.0911300998,4.4967922535,4.6858210023,4.5909737911
10478,ENSRNOG00000037449,Pole,2.9460910423,2.675166352,3.6985633863,4.2731111226,3.6145592001
10479,ENSRNOG00000037452,AABR07042542.1,2.4308057436,2.1070234766,2.0030835983,2.0053157252,1.3088569695
10480,ENSRNOG00000037462,Eml6,-2.042283144,-1.3342107773,0.2814955352,0.4993671215,0.7647658111
10481,ENSRNOG00000037478,Noc4l,2.9460910423,3.0538217638,4.0142214592,3.8597894499,3.8521744356
10482,ENSRNOG00000037480,Ddx51,2.5619307142,2.9680625463,3.855731444,3.805255567,3.5661486698
10483,ENSRNOG00000037483,Ep400,5.6667127898,5.636591679,6.4325045619,6.6251610631,5.7904629945
10484,ENSRNOG00000037500,Pus1,2.9460910423,3.272312617,5.0860037803,5.1099500879,5.2347506811
10485,ENSRNOG00000037505,Ulk1,5.7234022176,6.1563218033,5.7718023088,5.9249304237,5.1215868359
10486,ENSRNOG00000037508,Hscb,1.877513572,1.8763395766,4.512265407,4.3158707374,4.5714071619
10487,ENSRNOG00000037509,Chek2,0.5299217162,0.5210153764,3.0726240699,3.3002405706,3.1187677893
10488,ENSRNOG00000037514,Qser1,4.0504696701,3.7286004708,5.1173951713,5.1794911927,4.773297383
10489,ENSRNOG00000037518,Hyi,5.0058273011,5.2763429518,5.2672847996,5.0084442147,5.1329440805
10490,ENSRNOG00000037540,Tmem256,4.4101736944,4.5136087901,4.7512729102,4.6604430397,5.2225402375
10491,ENSRNOG00000037556,Zfp420,-0.5740393878,0.0504629582,0.4222110292,0.5881817031,-0.0459928204
10492,ENSRNOG00000037562,Zbtb42,2.4071999656,1.9377852882,3.4500148572,3.0882154569,2.7156522159
10493,ENSRNOG00000037563,Cd68,4.3627146569,4.3658457765,5.867665818,5.643992101,6.0932521967
10494,ENSRNOG00000037567,RGD1309730,2.8970872352,2.5739098644,4.3315154384,3.9294357206,4.3849221821
10495,ENSRNOG00000037580,Psmd8,6.4425671647,6.3411045854,8.4897476316,8.4857041752,8.6778770381
10496,ENSRNOG00000037595,Gpbp1l1,4.691305222,4.6832336147,5.4148750384,5.3099123926,5.2621953783
10497,ENSRNOG00000037604,Ascc3,5.5490898441,5.4897384102,6.2665716416,6.1456353093,5.7798460613
10498,ENSRNOG00000037607,LOC100911575,2.997829888,3.0047042193,5.8790202942,5.66914965,5.9655468662
10499,ENSRNOG00000037613,Kdm6b,4.7735651248,4.0471074614,5.6229963543,5.4814509046,4.8320310555
10500,ENSRNOG00000037620,Mob3c,2.8290469574,2.6930959527,3.647581794,3.5417561385,3.5260529135
10501,ENSRNOG00000037627,Trappc1,3.9231856717,4.3136630444,5.5691458241,5.598321146,5.9448052578
10502,ENSRNOG00000037632,LOC688553,-1.6057271067,-0.329202058,0.4222110292,1.0919727918,0.6198986724
10503,ENSRNOG00000037638,Timm50,5.0337535256,5.0748423461,5.6923853415,5.5214688629,5.6942380824
10504,ENSRNOG00000037647,Ostm1,2.9934848803,2.9532603008,3.92832868,3.8950328172,3.8110538188
10505,ENSRNOG00000037655,Gatb,4.8485541273,4.7545932469,5.4113545015,5.1901713044,5.4428863518
10506,ENSRNOG00000037658,Gprasp2,1.877513572,1.5619672806,4.0363428234,3.9463343414,4.2283124011
10507,ENSRNOG00000037659,Mto1,3.0089430442,3.2109149046,3.4466409271,3.5444222624,3.495232437
10508,ENSRNOG00000037661,Tmsb15b2,-2.6712702178,-2.6712702178,0.3535682155,-0.7231439984,0.4588442634
10509,ENSRNOG00000037673,AABR07071891.2,4.4233856036,4.6006752729,7.1803482706,6.9414823233,7.186826107
10510,ENSRNOG00000037690,Sertad3,1.2555309351,0.4383900585,2.5872885825,2.927301136,3.0198811558
10511,ENSRNOG00000037695,Sgpp2,-1.2710402838,-0.329202058,1.5908920746,1.7218104106,0.2775246716
10512,ENSRNOG00000037707,Armcx6,-0.40063611,-0.8459196959,1.2990735289,0.4047242121,0.4588442634
10513,ENSRNOG00000037709,LOC108348137,-2.6712702178,-2.338440901,1.7985495782,0.4660064422,-2.6712702178
10514,ENSRNOG00000037715,RGD1560854,1.2555309351,1.1069020893,3.1736385456,3.3262946909,3.0342458504
10515,ENSRNOG00000037720,Rita1,0.9052006904,0.8110261828,2.307782858,2.348699998,2.2333181861
10516,ENSRNOG00000037744,Oas1g,1.3561379213,-0.4641676592,-2.6712702178,1.4599456419,0.5041307726
10517,ENSRNOG00000037753,Slc10a2,1.6597727273,1.1069020893,0.9262604819,0.9650552509,0.8964044584
10518,ENSRNOG00000037757,Calhm6,-1.2710402838,-0.6523807035,0.2814955352,-0.1925653659,0.7647658111
10519,ENSRNOG00000037765,Lims1,2.6631005088,2.7626658466,4.2543557625,3.8787516797,4.1247256296
10520,ENSRNOG00000037768,Rab43,4.2950990116,3.7544458052,4.4884528692,4.5037379505,4.1513279035
10521,ENSRNOG00000037770,AABR07039936.1,1.050314887,1.1122423522,0.8330293963,1.1106826815,0.7647658111
10522,ENSRNOG00000037795,Ldlrad1,1.403225435,1.6745431027,0.1255569642,0.4047242121,-0.0459928204
10523,ENSRNOG00000037815,Acad10,5.8489194545,5.4438822272,5.1707383165,5.0523446325,4.8924147555
10524,ENSRNOG00000037838,RGD1560455,0.0213328847,-0.4817608179,1.0743757792,0.8258859755,1.6599412133
10525,ENSRNOG00000037839,P2ry10,0.0213328847,-0.6523807035,1.4588987076,0.6718443479,1.5442608754
10526,ENSRNOG00000037850,Marc2,6.7616949256,6.7884534618,6.1141291867,6.2048004743,6.1680299935
10527,ENSRNOG00000037851,Spidr,3.1269846526,3.3421535269,3.4500148572,3.3883303668,3.6052563599
10528,ENSRNOG00000037853,Rarres1,5.4689489353,5.2992039998,4.9505434648,4.8454518263,5.3396800378
10529,ENSRNOG00000037871,Sfxn5,4.8048096043,4.2301661357,4.3013545413,4.3463014084,4.0908365054
10530,ENSRNOG00000037897,Rps19,5.9065284286,6.054951863,8.6714609017,8.5481286321,9.2648695952
10531,ENSRNOG00000037909,Ppm1f,4.6459511467,4.6801354897,5.2912477184,5.3447439498,5.1613938638
10532,ENSRNOG00000037911,LOC680227,2.3181757157,2.0781148252,2.1726565239,1.8350239003,1.9897461557
10533,ENSRNOG00000037919,Chic1,1.6597727273,1.3523032821,0.9755144893,0.7509201316,0.7647658111
10534,ENSRNOG00000037931,Plaur,-0.9995623168,-0.6523807035,2.9547615798,2.3484457519,2.8516410311
10535,ENSRNOG00000037951,AABR07039210.1,0.7056460832,-0.1912440573,0.1255569642,0.9650552509,0.4605471388
10536,ENSRNOG00000037967,Thap7,2.3836759247,2.6570111177,3.8116322806,3.6591573667,3.7504851844
10537,ENSRNOG00000037978,AC117299.1,-1.6057271067,-2.6712702178,2.9663012272,3.246676811,3.8026871556
10538,ENSRNOG00000037984,LOC103689999,-2.6712702178,6.2536493363,4.3781789221,5.4763696993,4.7571937973
10539,ENSRNOG00000037998,Snw1,4.7616147275,4.8223853453,5.8044750719,5.8886055966,5.9942473916
10540,ENSRNOG00000038001,Slc25a1,6.7074550665,7.1053763937,6.5224983696,6.5190013714,6.1466868265
10541,ENSRNOG00000038002,Ccdc62,1.403225435,1.4398578144,2.8012404313,2.6030263153,2.4416463878
10542,ENSRNOG00000038012,Commd6,2.6825101523,2.9383046065,3.9254938597,3.6895846084,4.4641411905
10543,ENSRNOG00000038025,Rpp38,1.7727471134,2.0253092354,2.3258119607,2.6462774271,2.5455806476
10544,ENSRNOG00000038035,Kif4a,1.0909736433,1.1594355017,2.4786723252,3.3518866254,2.5654982757
10545,ENSRNOG00000038044,Tsc22d2,4.2760599499,4.1865326925,5.5534899741,5.4521714037,5.2253912953
10546,ENSRNOG00000038045,AC128960.1,4.6377710328,4.708663618,6.7864897807,6.4845503106,7.157796278
10547,ENSRNOG00000038047,Mt1,7.0276103495,6.4843873501,7.5122901488,5.7039472402,6.1384161162
10548,ENSRNOG00000038074,LOC498555,5.7966166519,5.6390679903,8.5884984413,8.4426366468,8.6856500474
10549,ENSRNOG00000038085,Rpe,4.5698232158,4.6298248992,5.4697211513,5.394817327,5.5885321449
10550,ENSRNOG00000038102,Elmod3,2.7205631825,2.6386244986,3.6926010084,3.2870349144,3.8276429741
10551,ENSRNOG00000038106,AABR07026424.1,4.5563145354,4.8138889187,6.2398403761,5.8662923929,6.5176049116
10552,ENSRNOG00000038132,Vsig4,5.0185603206,4.6571646397,4.5004082676,4.5319993935,4.2834693644
10553,ENSRNOG00000038140,Nsd2,3.5663267505,3.5730826437,5.2254242456,5.3125541303,5.0469017602
10554,ENSRNOG00000038160,Eif2b5,5.2146236108,5.2961864853,6.0599567619,6.2915992506,6.0475140229
10555,ENSRNOG00000038166,Ptgr2,5.1740949398,5.196040151,5.6325157542,5.8835696172,5.811465304
10556,ENSRNOG00000038169,AABR07038930.1,-1.6057271067,-2.0778818289,0.4877356481,0.5881817031,-0.172246735
10557,ENSRNOG00000038176,Ufm1,4.8399366213,4.9684439644,5.7538031566,5.8435384561,5.8447717519
10558,ENSRNOG00000038183,Heatr4,1.2617383324,0.6463089272,2.4918269996,2.6998753595,2.4336493132
10559,ENSRNOG00000038197,Cd226,-0.771168893,-0.0653345537,0.8718334006,-0.2437780578,1.0170296647
10560,ENSRNOG00000038200,Rttn,1.403225435,1.6004769004,2.2140944646,2.5579986629,2.1031031136
10561,ENSRNOG00000038202,Calml4,1.3556543617,0.9367460903,2.2333251993,2.2156360813,2.504900972
10562,ENSRNOG00000038212,Socs6,3.7500240683,3.5234401718,5.2317012031,5.2252112404,5.0421119225
10563,ENSRNOG00000038218,Ndufc1,4.3446746725,4.0950953654,4.2915261451,4.1127559918,4.4746599272
10564,ENSRNOG00000038225,Fbxo15,-0.2458564208,-0.0653345537,0.6104805491,1.0919727918,0.6941498189
10565,ENSRNOG00000038239,Spata33,-2.6712702178,-1.3342107773,0.3535682155,-0.7231439984,0.5416177036
10566,ENSRNOG00000038258,Upb1,7.1982824728,7.9538138005,5.7399363925,5.3700761508,5.5542298489
10567,ENSRNOG00000038286,Slamf6,-0.5740393878,-0.1912440573,1.9138849923,1.5108167447,2.0189312849
10568,ENSRNOG00000038319,Akr1c19,1.877513572,1.9657849365,3.8742260972,3.767719683,4.9073970339
10569,ENSRNOG00000038330,RGD1359508,1.7727471134,2.3072536519,1.9375279704,2.0690406861,2.8837256908
10570,ENSRNOG00000038331,Akr1c1,5.0374515856,6.2210866273,0.2814955352,0.5002828842,3.9310582234
10571,ENSRNOG00000038347,Usp21,3.3252329672,3.4827882985,3.6846592175,3.5638247259,3.6524862721
10572,ENSRNOG00000038361,RGD1564865,4.0012354614,3.3192468456,1.4046286049,0.5881817031,0.4588442634
10573,ENSRNOG00000038365,Plekha2,2.8290469574,2.6564629151,3.4911769984,3.3645143411,3.5225928265
10574,ENSRNOG00000038366,Larp1b,6.0513290049,5.7426222062,5.6466960372,5.7825995466,5.7202359472
10575,ENSRNOG00000038370,AABR07034632.1,12.613379248,12.6461833278,11.8730281566,11.7787781495,11.8121409466
10576,ENSRNOG00000038372,Ndufs2,7.2983978713,7.3481902486,7.5045299292,7.5675734707,7.6360902642
10577,ENSRNOG00000038375,AABR07026311.1,4.8811331229,5.0627570291,6.1973107802,6.3671942213,6.5099034409
10578,ENSRNOG00000038436,RGD1307100,6.6312437112,6.6515747911,6.5682360617,6.6575636206,6.2224081613
10579,ENSRNOG00000038449,Tigd2,1.9751844074,1.4398578144,3.1084767656,3.1478708612,3.1175540718
10580,ENSRNOG00000038459,Ulk3,2.3354448738,1.7449917992,2.5262268297,2.2703429815,2.3754907406
10581,ENSRNOG00000038480,Ppp1r36,-1.6057271067,-2.0778818289,0.6051757344,0.4047242121,0.2775246716
10582,ENSRNOG00000038483,AABR07018323.1,2.0959069557,2.0808412409,3.8864254475,4.537641605,4.3073225899
10583,ENSRNOG00000038489,Sumo3,6.0093095537,5.977679573,7.1046240687,7.1540344592,6.9707147375
10584,ENSRNOG00000038572,Ncapg,0.837551073,1.3064493079,2.5262268297,2.927301136,2.4841227466
10585,ENSRNOG00000038597,Dlg1,4.6993310995,4.5484480214,5.2221792425,5.1866200447,4.9987851653
10586,ENSRNOG00000038607,Tmem86b,7.4211853028,7.6165230996,5.3421805597,5.0986568898,5.0632443971
10587,ENSRNOG00000038622,Zfp628,2.0959069557,1.8763395766,2.7956884384,2.8753058913,2.4199298361
10588,ENSRNOG00000038686,Ap1s2,1.9108106527,0.8752551453,3.055438874,2.8575492081,3.9614423918
10589,ENSRNOG00000038722,Tlr1,0.5829404168,-0.0884269917,2.0489563413,1.8218981345,2.4056367325
10590,ENSRNOG00000038746,Bco2,5.1218407971,5.6462644643,3.7987809029,4.0515991811,3.7601101688
10591,ENSRNOG00000038761,Hacd2,4.9320111881,4.9684439644,4.9149283707,4.8609082676,4.9465800794
10592,ENSRNOG00000038766,LOC103694328,4.5646022946,4.763105614,4.1670462881,4.4154718495,3.7514418833
10593,ENSRNOG00000038784,Piezo2,0.9698197176,0.5210153764,0.7235961884,0.8971480798,0.6941498189
10594,ENSRNOG00000038789,Cenpl,1.6200592611,1.396744637,2.307782858,2.6870636022,2.8995043495
10595,ENSRNOG00000038832,AABR07064415.1,5.1944846887,5.0329382481,5.1723583523,5.2594202733,4.7280646142
10596,ENSRNOG00000038835,Cd86,2.5698737208,2.4809881251,2.5298087918,2.326927513,3.2033221689
10597,ENSRNOG00000038868,Iqcb1,1.9108106527,1.710197421,2.4294967296,2.6043045632,2.4841227466
10598,ENSRNOG00000038877,Btn2a2,2.1507301102,1.9217553337,3.2845434697,2.517864873,2.6611593359
10599,ENSRNOG00000038881,Hcls1,2.7436617292,2.6570111177,4.7808513453,4.725519462,5.0241959773
10600,ENSRNOG00000038883,LOC294154,8.2378473258,8.162007115,8.6507358708,8.4431241262,8.4281607934
10601,ENSRNOG00000038902,RGD1565641,3.5947770955,3.3192468456,5.5335569817,5.179419726,6.1030803324
10602,ENSRNOG00000038905,AABR07048397.1,4.0555401381,3.8780147503,5.2455950783,5.4217416818,5.5980398025
10603,ENSRNOG00000038916,Dram1,1.0316680824,0.9957229428,3.8985225052,3.767719683,3.7514418833
10604,ENSRNOG00000038933,Spcs3,7.7861076273,7.5271295284,7.7596990335,7.8422428383,7.6937106726
10605,ENSRNOG00000038943,RGD1560034,-2.6712702178,-2.6712702178,0.9262604819,1.2086222957,1.3281061937
10606,ENSRNOG00000038948,Stab2,6.1273223716,5.9849936508,5.5539298164,6.4845358494,5.7343815549
10607,ENSRNOG00000038951,Cox17,3.8392013092,3.9081850239,5.6836736135,5.272879947,6.0812483149
10608,ENSRNOG00000038955,MGC105567,0.4415472377,1.2590899542,2.8465279978,2.4230195591,2.0475376987
10609,ENSRNOG00000038960,RGD1309362,3.1882849,7.3419177763,5.1523675046,4.535912183,4.9502208159
10610,ENSRNOG00000038970,AABR07037410.1,2.9900617417,2.6200005204,3.4663608705,3.1680367655,3.0198811558
10611,ENSRNOG00000038973,Acd,3.1300981836,3.4374518497,4.2790416381,4.3124857938,4.4318998614
10612,ENSRNOG00000038999,RT1-A1,7.9609717886,6.8669625382,7.7159192632,8.105803901,7.281130283
10613,ENSRNOG00000039017,Naa50,5.4023522732,5.4020905069,6.2179119199,6.2768450062,6.1962659394
10614,ENSRNOG00000039024,Spice1,2.7937843721,1.9368826722,2.4624659926,2.6043045632,2.3296391717
10615,ENSRNOG00000039048,Cd200r1,3.0693182476,2.2837814967,3.3566431659,3.2602553417,3.5055792599
10616,ENSRNOG00000039079,Ces2h,6.1518995002,5.9065216173,7.2025640953,6.788657121,7.2387778081
10617,ENSRNOG00000039091,Pnpla8,6.5575506322,6.5245192498,7.2523542084,7.3615524774,7.336950234
10618,ENSRNOG00000039183,Cip2a,-0.9995623168,-0.8459196959,0.7769931401,1.7982644401,1.5838606095
10619,ENSRNOG00000039204,Pram1,0.837551073,1.2590899542,2.2862146086,1.4646451272,2.1301033584
10620,ENSRNOG00000039214,RGD1305455,3.8690704393,4.0965779871,4.8534296131,4.8748774936,4.4142698045
10621,ENSRNOG00000039234,Zscan21,3.0838428996,3.2603365427,4.1918336507,4.0748378457,4.2407530315
10622,ENSRNOG00000039241,Ythdc2,2.4278185535,2.5655638837,2.7640374719,2.9379860524,2.4122511498
10623,ENSRNOG00000039249,AABR07035539.1,5.2672493597,5.396657294,7.6502488756,7.5225699641,8.2553984849
10624,ENSRNOG00000039265,Psmg4,2.863468173,2.4405911327,4.0689818782,3.9547100002,4.4631859539
10625,ENSRNOG00000039278,Mcart1,4.5330340551,5.0877085798,5.6100520668,5.6472254873,5.6025774618
10626,ENSRNOG00000039284,Haus4,1.2027368821,1.481719904,2.6023065089,3.1767983285,2.9151123033
10627,ENSRNOG00000039297,Mrpl52,4.9409841086,5.1482948516,6.7755939525,6.5878199161,6.8905974259
10628,ENSRNOG00000039300,Ahcyl2,3.3618113559,3.397877825,4.2776992361,4.4922765149,4.2094479672
10629,ENSRNOG00000039315,Cfap157,-0.9995623168,-1.6586497679,1.0615217983,0.4047242121,0.8964044584
10630,ENSRNOG00000039379,C17h6orf52,0.2466857824,-0.4817608179,1.5650168903,1.7605438157,1.5035434389
10631,ENSRNOG00000039390,Slc37a2,1.7727471134,1.396744637,3.433481516,2.5389628508,4.1644473257
10632,ENSRNOG00000039415,Fchsd1,1.0121635851,1.5074826626,4.0299234312,4.1511613901,3.8529850103
10633,ENSRNOG00000039417,Dda1,3.1688736828,3.1989179392,4.4560788097,4.4215272662,4.6150647007
10634,ENSRNOG00000039473,Ccdc152,2.2855454641,2.8768814867,2.0062173925,0.8258859755,1.3281061937
10635,ENSRNOG00000039494,Aass,7.2991682227,8.2355585309,5.1431698827,6.0629029659,4.300564508
10636,ENSRNOG00000039496,Plp2,2.1245726711,2.0253092354,5.6500808123,5.7358856524,5.9023662591
10637,ENSRNOG00000039504,LOC360919,6.8537003615,6.7227882912,3.9863816256,4.705806775,3.3069335253
10638,ENSRNOG00000039528,Fam32a,5.3723384674,5.5336595392,6.588436407,6.5400411106,6.7089371407
10639,ENSRNOG00000039551,Rdh14,3.0242373316,2.9383046065,3.8306972161,3.6587473035,3.9463302951
10640,ENSRNOG00000039559,Fam219a,2.2599332581,2.4616633733,5.490789189,5.5682334705,5.0978485174
10641,ENSRNOG00000039560,Omd,2.9934848803,3.2959705828,3.3337506752,2.7842527939,3.6242772919
10642,ENSRNOG00000039567,Trmt10c,3.7863590739,4.0678694609,4.7062868093,4.7473789674,4.7965730387
10643,ENSRNOG00000039576,Suv39h1l1,2.0063252289,2.0533424129,3.598296809,3.9209115994,3.3986118913
10644,ENSRNOG00000039582,RGD1561161,2.0368080485,1.8446066272,2.446075538,2.6462774271,1.6224023677
10645,ENSRNOG00000039587,Wdr13,2.7205631825,2.9079199101,4.0471960948,4.2346965319,3.5260529135
10646,ENSRNOG00000039593,Ecscr,-0.2458564208,-0.4817608179,1.6533341916,1.959771115,1.5035434389
10647,ENSRNOG00000039596,Prob1,-0.2458564208,0.2574261589,1.2990735289,1.4646451272,0.6941498189
10648,ENSRNOG00000039658,G4,2.9460910423,2.7455853517,3.855731444,3.8144889042,4.1107639051
